6.92308,0,-34.7951,0.891365,0,5.27731,t=1.49
6.93191,0,-34.7423,0.876029,0,5.28377,t=1.5
6.9406,0,-34.6895,0.860946,0,5.29005,t=1.51
6.94913,0,-34.6365,0.846112,0,5.29616,t=1.52
6.95752,0,-34.5835,0.831525,0,5.3021,t=1.53
6.96576,0,-34.5305,0.817179,0,5.30788,t=1.54
6.97387,0,-34.4774,0.803072,0,5.3135,t=1.55
6.98183,0,-34.4242,0.7892,0,5.31896,t=1.56
6.98965,0,-34.371,0.775559,0,5.32427,t=1.57
6.99734,0,-34.3177,0.762146,0,5.32944,t=1.58
7.00489,0,-34.2644,0.748957,0,5.33446,t=1.59
7.01232,0,-34.2111,0.735989,0,5.33935,t=1.6
7.01961,0,-34.1576,0.723238,0,5.34409,t=1.61
7.02678,0,-34.1042,0.710702,0,5.34871,t=1.62
7.03383,0,-34.0507,0.698376,0,5.35319,t=1.63
7.04075,0,-33.9971,0.686258,0,5.35755,t=1.64
7.04755,0,-33.9435,0.674344,0,5.36179,t=1.65
7.05424,0,-33.8899,0.662632,0,5.36591,t=1.66
7.06081,0,-33.8362,0.651117,0,5.36991,t=1.67
7.06726,0,-33.7825,0.639797,0,5.37379,t=1.68
7.0736,0,-33.7287,0.628669,0,5.37757,t=1.69
7.07984,0,-33.6749,0.61773,0,5.38124,t=1.7
7.08596,0,-33.6211,0.606976,0,5.3848,t=1.71
7.09198,0,-33.5672,0.596405,0,5.38827,t=1.72
7.09789,0,-33.5133,0.586014,0,5.39163,t=1.73
7.1037,0,-33.4594,0.5758,0,5.3949,t=1.74
7.10941,0,-33.4054,0.56576,0,5.39807,t=1.75
7.11501,0,-33.3514,0.555891,0,5.40115,t=1.76
7.12052,0,-33.2974,0.546191,0,5.40414,t=1.77
7.12594,0,-33.2434,0.536657,0,5.40705,t=1.78
7.13126,0,-33.1893,0.527285,0,5.40987,t=1.79
7.13648,0,-33.1352,0.518075,0,5.41262,t=1.8
7.14162,0,-33.081,0.509022,0,5.41528,t=1.81
7.14666,0,-33.0269,0.500125,0,5.41786,t=1.82
7.15162,0,-32.9727,0.49138,0,5.42037,t=1.83
7.15649,0,-32.9184,0.482786,0,5.42281,t=1.84
7.16128,0,-32.8642,0.474339,0,5.42517,t=1.85
7.16598,0,-32.8099,0.466038,0,5.42747,t=1.86
7.1706,0,-32.7557,0.45788,0,5.42969,t=1.87
7.17514,0,-32.7013,0.449862,0,5.43186,t=1.88
7.1796,0,-32.647,0.441983,0,5.43396,t=1.89
7.18398,0,-32.5927,0.434239,0,5.43599,t=1.9
7.18828,0,-32.5383,0.42663,0,5.43797,t=1.91
7.19251,0,-32.4839,0.419152,0,5.43989,t=1.92
7.19667,0,-32.4295,0.411803,0,5.44176,t=1.93
7.20075,0,-32.3751,0.404581,0,5.44356,t=1.94
7.20476,0,-32.3206,0.397485,0,5.44532,t=1.95
7.2087,0,-32.2662,0.390511,0,5.44702,t=1.96
7.21257,0,-32.2117,0.383659,0,5.44867,t=1.97
7.21637,0,-32.1572,0.376925,0,5.45027,t=1.98
7.22011,0,-32.1027,0.370308,0,5.45183,t=1.99
7.22378,0,-32.0482,0.363806,0,5.45334,t=2
7.22738,0,-31.9936,0.357416,0,5.4548,t=2.01
7.23093,0,-31.9391,0.351138,0,5.45622,t=2.02
7.23441,0,-31.8845,0.344969,0,5.4576,t=2.03
7.23783,0,-31.8299,0.338908,0,5.45894,t=2.04
7.24119,0,-31.7753,0.332951,0,5.46023,t=2.05
7.24449,0,-31.7207,0.327099,0,5.46149,t=2.06
7.24773,0,-31.6661,0.321348,0,5.46271,t=2.07
7.25091,0,-31.6115,0.315698,0,5.4639,t=2.08
7.25404,0,-31.5568,0.310146,0,5.46504,t=2.09
7.25712,0,-31.5022,0.304691,0,5.46616,t=2.1
7.26014,0,-31.4475,0.299332,0,5.46724,t=2.11
7.2631,0,-31.3928,0.294065,0,5.46828,t=2.12
7.26602,0,-31.3381,0.288891,0,5.4693,t=2.13
7.26888,0,-31.2834,0.283807,0,5.47028,t=2.14
7.27169,0,-31.2287,0.278812,0,5.47124,t=2.15
7.27446,0,-31.174,0.273904,0,5.47217,t=2.16
7.27717,0,-31.1193,0.269082,0,5.47306,t=2.17
7.27984,0,-31.0645,0.264344,0,5.47394,t=2.18
7.28246,0,-31.0098,0.25969,0,5.47478,t=2.19
7.28503,0,-30.955,0.255116,0,5.4756,t=2.2
7.28756,0,-30.9003,0.250623,0,5.47639,t=2.21
7.29005,0,-30.8455,0.246209,0,5.47716,t=2.22
7.29249,0,-30.7907,0.241871,0,5.47791,t=2.23
7.29488,0,-30.736,0.23761,0,5.47863,t=2.24
7.29724,0,-30.6812,0.233423,0,5.47934,t=2.25
7.29955,0,-30.6264,0.22931,0,5.48002,t=2.26
7.30183,0,-30.5716,0.225269,0,5.48068,t=2.27
7.30406,0,-30.5168,0.221299,0,5.48132,t=2.28
7.30625,0,-30.4619,0.217398,0,5.48194,t=2.29
7.30841,0,-30.4071,0.213566,0,5.48254,t=2.3
7.31052,0,-30.3523,0.209801,0,5.48312,t=2.31
7.3126,0,-30.2975,0.206102,0,5.48368,t=2.32
7.31465,0,-30.2426,0.202469,0,5.48423,t=2.33
7.31665,0,-30.1878,0.198898,0,5.48476,t=2.34
7.31862,0,-30.1329,0.195391,0,5.48528,t=2.35
7.32056,0,-30.0781,0.191945,0,5.48577,t=2.36
7.32246,0,-30.0232,0.18856,0,5.48626,t=2.37
7.32433,0,-29.9683,0.185234,0,5.48673,t=2.38
7.32617,0,-29.9135,0.181967,0,5.48718,t=2.39
7.32797,0,-29.8586,0.178757,0,5.48762,t=2.4
7.32974,0,-29.8037,0.175604,0,5.48804,t=2.41
7.33148,0,-29.7488,0.172506,0,5.48846,t=2.42
7.33319,0,-29.6939,0.169462,0,5.48886,t=2.43
7.33487,0,-29.6391,0.166472,0,5.48925,t=2.44
